shipment_id,order_date,supplier_id,route_id,product_category,order_value,weight_kg,expected_days,actual_days,delay_days,is_delayed,weather_risk,port_congestion,supplier_issue,demand_spike,transport_mode
1462,2024-05-02,29,2,Electronics,53208.24,1218.6,16,18,2,1,0,0,1,0,Air
1463,2024-05-02,13,2,Raw Material,40708.94,162.7,16,16,0,0,0,0,0,0,Air
1464,2024-05-02,26,4,Textile,16809.41,940.4,21,23,2,1,0,0,0,1,Road
1465,2024-05-03,11,10,Electronics,146839.25,2822.3,13,13,0,0,0,0,0,0,Air
1466,2024-05-03,20,10,Packaging,193996.53,1957.2,13,17,4,1,0,1,0,0,Air
1467,2024-05-03,27,4,Electronics,74780.96,3388.1,21,28,7,1,0,1,1,0,Road
1468,2024-05-04,11,11,Raw Material,70053.64,684.5,23,27,4,1,1,0,0,1,Road
1469,2024-05-04,12,3,Textile,120531.25,1900.5,6,9,3,1,0,1,0,0,Road
1470,2024-05-04,17,7,Electronics,12285.34,3524.8,7,9,2,1,1,0,0,0,Rail
1471,2024-05-05,24,6,Electronics,174838.04,1942.3,6,8,2,1,0,0,1,0,Road
1472,2024-05-05,12,10,Electronics,73909.84,938.3,13,13,0,0,0,0,0,0,Air
1473,2024-05-05,6,1,Raw Material,161546.79,3504.8,8,8,0,0,0,0,0,0,Sea
1474,2024-05-06,23,6,Raw Material,48225.86,3133.2,6,11,5,1,0,1,0,0,Road
1475,2024-05-06,12,15,Textile,71546.26,4011.8,14,14,0,0,0,0,0,0,Rail
1476,2024-05-06,27,13,Electronics,70532.46,776.8,13,14,1,1,0,0,1,0,Road
1477,2024-05-07,11,9,Packaging,52377.28,982.2,10,10,0,0,0,0,0,0,Road
1478,2024-05-07,13,15,Raw Material,194820.05,1449.0,14,16,2,1,1,0,0,0,Rail
1479,2024-05-07,1,13,Textile,30687.28,3749.4,13,13,0,0,0,0,0,0,Road
1480,2024-05-08,30,12,Raw Material,134568.63,3899.3,23,27,4,1,1,0,0,0,Road
1481,2024-05-08,1,14,Packaging,5230.0,4176.8,2,2,0,0,0,0,0,0,Road
1482,2024-05-08,29,1,Electronics,59787.86,3138.7,8,11,3,1,0,0,1,0,Sea
1483,2024-05-09,8,15,Electronics,51790.13,1108.8,14,15,1,1,0,0,1,0,Rail
1484,2024-05-09,24,14,Raw Material,174519.25,4341.2,2,6,4,1,1,0,1,0,Road
1485,2024-05-09,24,13,Packaging,12962.75,1898.6,13,14,1,1,0,0,1,0,Road
1486,2024-05-10,16,6,Electronics,11694.04,2720.8,6,6,0,0,0,0,0,0,Road
1487,2024-05-10,7,7,Textile,90814.26,3315.1,7,14,7,1,1,1,0,0,Rail
1488,2024-05-10,25,13,Raw Material,192949.74,75.6,13,13,0,0,0,0,0,0,Road
1489,2024-05-11,5,5,Electronics,121692.09,847.0,13,16,3,1,1,0,0,0,Rail
1490,2024-05-11,11,6,Packaging,169240.74,992.4,6,9,3,1,0,1,0,0,Road
1491,2024-05-11,13,12,Electronics,134082.15,2788.9,23,27,4,1,0,1,0,0,Road
1492,2024-05-12,1,12,Packaging,156872.25,1075.0,23,23,0,0,0,0,0,0,Road
1493,2024-05-12,23,6,Packaging,97318.46,3924.0,6,7,1,1,0,0,0,1,Road
1494,2024-05-12,25,7,Packaging,169880.98,3009.5,7,7,0,0,0,0,0,0,Rail
1495,2024-05-13,8,10,Packaging,27870.57,3956.2,13,15,2,1,0,0,1,0,Air
1496,2024-05-13,18,13,Textile,88660.4,4451.0,13,16,3,1,0,0,1,0,Road
1497,2024-05-13,1,10,Raw Material,51073.09,443.1,13,13,0,0,0,0,0,0,Air
1498,2024-05-14,6,13,Packaging,48230.26,289.2,13,18,5,1,1,0,0,1,Road
1499,2024-05-14,7,5,Packaging,34745.53,2540.1,13,13,0,0,0,0,0,0,Rail
1500,2024-05-14,9,8,Packaging,138881.71,88.6,17,23,6,1,0,1,0,0,Sea
1501,2024-05-15,5,15,Raw Material,98680.64,1820.7,14,14,0,0,0,0,0,0,Rail
1502,2024-05-15,26,11,Raw Material,18223.29,2372.2,23,24,1,1,1,0,0,0,Road
1503,2024-05-15,19,12,Textile,41416.33,2563.7,23,23,0,0,0,0,0,0,Road
1504,2024-05-16,7,8,Packaging,156014.21,4758.7,17,17,0,0,0,0,0,0,Sea
1505,2024-05-16,17,1,Packaging,68188.1,4838.4,8,12,4,1,1,0,0,0,Sea
1506,2024-05-16,18,11,Packaging,144548.21,2600.1,23,24,1,1,0,0,1,0,Road
1507,2024-05-17,14,10,Raw Material,191525.71,1415.7,13,13,0,0,0,0,0,0,Air
1508,2024-05-17,24,5,Packaging,87131.97,4577.3,13,22,9,1,0,1,1,0,Rail
1509,2024-05-17,6,13,Electronics,194896.98,3550.8,13,13,0,0,0,0,0,0,Road
1510,2024-05-18,24,3,Packaging,151006.3,2655.2,6,11,5,1,1,0,1,0,Road
1511,2024-05-18,14,2,Raw Material,45316.78,858.5,16,16,0,0,0,0,0,0,Air
1512,2024-05-18,12,10,Raw Material,148462.75,4338.0,13,13,0,0,0,0,0,0,Air
1513,2024-05-19,9,5,Textile,8566.18,4921.5,13,19,6,1,1,0,0,1,Rail
1514,2024-05-19,20,11,Electronics,77576.98,4923.6,23,29,6,1,0,1,0,0,Road
1515,2024-05-19,30,13,Packaging,13054.43,1767.9,13,16,3,1,0,1,0,0,Road
1516,2024-05-20,6,8,Packaging,16050.76,4484.8,17,21,4,1,1,0,0,0,Sea
1517,2024-05-20,25,5,Packaging,31490.61,4849.1,13,16,3,1,1,0,0,0,Rail
1518,2024-05-20,14,6,Raw Material,191627.17,1522.8,6,6,0,0,0,0,0,0,Road
1519,2024-05-21,27,5,Packaging,40080.62,400.3,13,14,1,1,0,0,1,0,Rail
1520,2024-05-21,15,6,Electronics,147753.25,1830.4,6,9,3,1,0,1,0,0,Road
1521,2024-05-21,13,11,Electronics,35656.75,2875.1,23,23,0,0,0,0,0,0,Road
1522,2024-05-22,3,1,Raw Material,60896.19,3195.2,8,8,0,0,0,0,0,0,Sea
1523,2024-05-22,28,3,Raw Material,72320.0,4179.4,6,9,3,1,1,0,0,0,Road
1524,2024-05-22,25,9,Packaging,146841.97,4838.1,10,10,0,0,0,0,0,0,Road
1525,2024-05-23,26,15,Textile,161232.09,554.1,14,16,2,1,0,1,0,0,Rail
1526,2024-05-23,27,7,Textile,47458.05,2294.4,7,10,3,1,0,0,1,0,Rail
1527,2024-05-23,21,8,Raw Material,19195.74,3128.3,17,17,0,0,0,0,0,0,Sea
1528,2024-05-24,5,9,Electronics,101121.92,950.1,10,10,0,0,0,0,0,0,Road
1529,2024-05-24,9,4,Packaging,91608.45,3304.4,21,21,0,0,0,0,0,0,Road
1530,2024-05-24,8,7,Textile,159540.58,2296.1,7,10,3,1,0,0,1,0,Rail
1531,2024-05-25,4,4,Packaging,168317.32,3154.2,21,21,0,0,0,0,0,0,Road
1532,2024-05-25,15,15,Raw Material,117716.9,1285.8,14,14,0,0,0,0,0,0,Rail
1533,2024-05-25,9,12,Textile,136966.9,3418.5,23,23,0,0,0,0,0,0,Road
1534,2024-05-26,9,3,Packaging,73640.57,2957.6,6,6,0,0,0,0,0,0,Road
1535,2024-05-26,29,4,Packaging,174881.05,3154.3,21,22,1,1,0,0,1,0,Road
1536,2024-05-26,20,12,Packaging,85269.16,2993.9,23,23,0,0,0,0,0,0,Road
1537,2024-05-27,19,9,Raw Material,87265.08,3007.0,10,10,0,0,0,0,0,0,Road
1538,2024-05-27,4,9,Raw Material,157594.93,348.2,10,10,0,0,0,0,0,0,Road
1539,2024-05-27,27,8,Textile,25698.47,1778.0,17,23,6,1,1,0,1,0,Sea
1540,2024-05-28,13,3,Electronics,72893.54,1528.7,6,6,0,0,0,0,0,0,Road
1541,2024-05-28,29,14,Raw Material,174441.36,620.1,2,4,2,1,0,0,1,0,Road
1542,2024-05-28,1,5,Raw Material,96133.73,4875.6,13,13,0,0,0,0,0,0,Rail
1543,2024-05-29,7,3,Packaging,38361.75,4843.8,6,6,0,0,0,0,0,0,Road
1544,2024-05-29,30,2,Textile,132113.36,3163.4,16,20,4,1,0,1,0,0,Air
1545,2024-05-29,18,1,Textile,103726.27,1250.9,8,11,3,1,0,0,1,0,Sea
1546,2024-05-30,8,1,Electronics,97573.89,3122.9,8,9,1,1,0,0,1,0,Sea
1547,2024-05-30,21,15,Packaging,183798.41,3295.8,14,14,0,0,0,0,0,0,Rail
1548,2024-05-30,23,3,Raw Material,66666.38,3538.7,6,11,5,1,1,0,0,1,Road
1549,2024-05-31,12,6,Packaging,141442.08,4458.0,6,8,2,1,0,0,0,1,Road
1550,2024-05-31,1,13,Electronics,90853.9,2356.7,13,13,0,0,0,0,0,0,Road
1551,2024-05-31,8,3,Raw Material,50243.25,1866.9,6,10,4,1,0,1,1,0,Road
1552,2024-06-01,7,14,Raw Material,57807.09,4091.0,2,2,0,0,0,0,0,0,Road
1553,2024-06-01,13,8,Raw Material,141759.29,1480.0,17,21,4,1,1,0,0,0,Sea
1554,2024-06-01,13,2,Textile,112805.23,4988.8,16,16,0,0,0,0,0,0,Air
1555,2024-06-02,17,2,Electronics,162851.06,2665.7,16,16,0,0,0,0,0,0,Air
1556,2024-06-02,7,14,Textile,115175.29,304.7,2,4,2,1,1,0,0,0,Road
1557,2024-06-02,3,4,Electronics,126383.91,3334.5,21,21,0,0,0,0,0,0,Road
1558,2024-06-03,13,1,Packaging,130077.52,3746.9,8,8,0,0,0,0,0,0,Sea
1559,2024-06-03,30,6,Raw Material,137189.64,2970.6,6,7,1,1,1,0,0,0,Road
1560,2024-06-03,2,10,Textile,48170.06,3284.2,13,13,0,0,0,0,0,0,Air
1561,2024-06-04,23,10,Packaging,49852.92,4013.2,13,22,9,1,1,1,0,0,Air
1562,2024-06-04,9,3,Packaging,38165.6,1634.7,6,6,0,0,0,0,0,0,Road
1563,2024-06-04,3,5,Electronics,111441.74,59.2,13,16,3,1,1,0,0,0,Rail
1564,2024-06-05,12,1,Electronics,21426.55,4222.4,8,15,7,1,0,1,0,0,Sea
1565,2024-06-05,26,12,Packaging,184560.37,125.4,23,23,0,0,0,0,0,0,Road
1566,2024-06-05,28,3,Electronics,40261.68,277.1,6,6,0,0,0,0,0,0,Road
1567,2024-06-06,11,9,Electronics,6447.21,1623.9,10,10,0,0,0,0,0,0,Road
1568,2024-06-06,14,6,Electronics,50837.0,4781.0,6,6,0,0,0,0,0,0,Road
1569,2024-06-06,8,7,Packaging,163078.45,4499.6,7,10,3,1,0,0,1,0,Rail
1570,2024-06-07,21,13,Packaging,179447.0,4273.8,13,13,0,0,0,0,0,0,Road
1571,2024-06-07,4,5,Raw Material,9525.25,1440.6,13,13,0,0,0,0,0,0,Rail
1572,2024-06-07,23,14,Packaging,110240.95,1082.6,2,2,0,0,0,0,0,0,Road
1573,2024-06-08,3,12,Textile,17937.13,4759.1,23,23,0,0,0,0,0,0,Road
1574,2024-06-08,10,15,Packaging,147228.89,4599.5,14,14,0,0,0,0,0,0,Rail
1575,2024-06-08,1,9,Raw Material,122810.9,4060.4,10,10,0,0,0,0,0,0,Road
1576,2024-06-09,5,10,Textile,96843.48,27.9,13,14,1,1,1,0,0,0,Air
1577,2024-06-09,17,2,Raw Material,136722.4,932.2,16,16,0,0,0,0,0,0,Air
1578,2024-06-09,8,11,Raw Material,55581.46,755.1,23,25,2,1,0,0,1,0,Road
1579,2024-06-10,27,13,Textile,101430.42,2686.0,13,15,2,1,0,0,1,0,Road
1580,2024-06-10,13,10,Electronics,78267.67,3063.9,13,13,0,0,0,0,0,0,Air
1581,2024-06-10,9,5,Packaging,192482.62,1245.6,13,13,0,0,0,0,0,0,Rail
1582,2024-06-11,24,3,Textile,68611.07,1284.0,6,8,2,1,0,0,1,0,Road
1583,2024-06-11,24,3,Raw Material,162194.29,4174.6,6,7,1,1,0,0,1,0,Road
1584,2024-06-11,25,8,Packaging,156506.33,1063.1,17,17,0,0,0,0,0,0,Sea
1585,2024-06-12,19,7,Electronics,153117.95,3323.2,7,8,1,1,1,0,0,0,Rail
1586,2024-06-12,27,5,Electronics,182124.82,2040.0,13,15,2,1,0,0,1,0,Rail
1587,2024-06-12,26,7,Raw Material,5746.37,2604.4,7,7,0,0,0,0,0,0,Rail
1588,2024-06-13,3,7,Raw Material,194546.43,4593.5,7,7,0,0,0,0,0,0,Rail
1589,2024-06-13,21,1,Textile,83070.91,3640.7,8,15,7,1,1,1,0,0,Sea
1590,2024-06-13,28,7,Textile,37330.2,2545.7,7,9,2,1,1,0,0,0,Rail
1591,2024-06-14,24,11,Raw Material,172166.36,754.3,23,29,6,1,0,1,1,0,Road
1592,2024-06-14,5,14,Packaging,86326.21,3763.3,2,2,0,0,0,0,0,0,Road
1593,2024-06-14,11,15,Packaging,115448.14,1146.4,14,14,0,0,0,0,0,0,Rail
1594,2024-06-15,8,13,Textile,18389.29,1105.4,13,15,2,1,0,0,1,0,Road
1595,2024-06-15,1,15,Raw Material,48593.9,2333.0,14,19,5,1,0,1,0,0,Rail
1596,2024-06-15,23,10,Packaging,35147.23,3666.0,13,14,1,1,1,0,0,0,Air
1597,2024-06-16,10,12,Electronics,128989.82,1569.1,23,23,0,0,0,0,0,0,Road
1598,2024-06-16,10,9,Electronics,198765.85,1838.1,10,12,2,1,0,1,0,0,Road
1599,2024-06-16,30,14,Textile,177299.42,3043.6,2,2,0,0,0,0,0,0,Road
1600,2024-06-17,13,4,Textile,29777.72,4805.8,21,22,1,1,1,0,0,0,Road
1601,2024-06-17,21,3,Packaging,177389.41,124.1,6,9,3,1,0,1,0,0,Road
1602,2024-06-17,24,14,Textile,106394.17,1508.1,2,5,3,1,0,0,1,0,Road
1603,2024-06-18,28,12,Textile,75187.35,2510.3,23,28,5,1,1,0,0,1,Road
1604,2024-06-18,17,6,Packaging,113303.59,2806.1,6,6,0,0,0,0,0,0,Road
1605,2024-06-18,21,8,Textile,131461.95,3373.5,17,18,1,1,0,0,0,1,Sea
1606,2024-06-19,9,9,Textile,124757.06,3651.0,10,10,0,0,0,0,0,0,Road
1607,2024-06-19,9,14,Packaging,122108.0,3539.7,2,5,3,1,1,0,0,0,Road
1608,2024-06-19,10,4,Raw Material,197934.85,4004.4,21,23,2,1,1,0,0,0,Road
1609,2024-06-20,28,15,Packaging,92158.62,1980.1,14,14,0,0,0,0,0,0,Rail
1610,2024-06-20,15,8,Packaging,191368.15,604.5,17,17,0,0,0,0,0,0,Sea
1611,2024-06-20,28,9,Textile,8739.91,2681.5,10,13,3,1,1,0,0,0,Road
1612,2024-06-21,7,10,Raw Material,184431.2,1222.5,13,15,2,1,0,1,0,0,Air
1613,2024-06-21,2,9,Raw Material,85366.37,4947.5,10,10,0,0,0,0,0,0,Road
1614,2024-06-21,2,4,Raw Material,62850.41,2577.7,21,21,0,0,0,0,0,0,Road
1615,2024-06-22,13,9,Raw Material,147031.23,1618.1,10,10,0,0,0,0,0,0,Road
1616,2024-06-22,23,2,Raw Material,189857.22,3263.7,16,16,0,0,0,0,0,0,Air
1617,2024-06-22,27,1,Electronics,66639.53,2504.4,8,10,2,1,0,0,1,0,Sea
1618,2024-06-23,14,2,Raw Material,197039.85,951.0,16,16,0,0,0,0,0,0,Air
1619,2024-06-23,24,13,Raw Material,48418.01,1839.5,13,20,7,1,1,0,1,0,Road
1620,2024-06-23,21,9,Raw Material,170645.37,4164.4,10,10,0,0,0,0,0,0,Road
1621,2024-06-24,10,12,Packaging,197898.26,2355.2,23,23,0,0,0,0,0,0,Road
1622,2024-06-24,29,4,Textile,121023.11,2450.6,21,23,2,1,0,0,1,0,Road
1623,2024-06-24,28,2,Electronics,173055.33,3898.6,16,16,0,0,0,0,0,0,Air
1624,2024-06-25,23,15,Electronics,58168.5,2266.8,14,14,0,0,0,0,0,0,Rail
1625,2024-06-25,3,10,Raw Material,125766.22,1431.3,13,16,3,1,1,0,0,0,Air
1626,2024-06-25,26,13,Electronics,185683.01,4304.0,13,15,2,1,1,0,0,0,Road
1627,2024-06-26,3,10,Packaging,63364.51,2575.2,13,13,0,0,0,0,0,0,Air
1628,2024-06-26,20,8,Raw Material,111423.29,833.5,17,19,2,1,1,0,0,0,Sea
1629,2024-06-26,19,2,Raw Material,64277.63,1864.5,16,21,5,1,0,1,0,0,Air
1630,2024-06-27,19,9,Packaging,70324.38,4014.9,10,11,1,1,1,0,0,0,Road
1631,2024-06-27,24,14,Packaging,120149.99,2647.3,2,8,6,1,1,0,1,1,Road
1632,2024-06-27,5,14,Textile,76302.83,4911.6,2,2,0,0,0,0,0,0,Road
1633,2024-06-28,18,1,Packaging,181180.99,1896.9,8,10,2,1,0,0,1,1,Sea
1634,2024-06-28,26,11,Textile,19954.92,3376.6,23,23,0,0,0,0,0,0,Road
1635,2024-06-28,24,7,Electronics,52901.95,3018.9,7,9,2,1,0,0,1,0,Rail
1636,2024-06-29,10,4,Textile,199503.36,1177.3,21,21,0,0,0,0,0,0,Road
1637,2024-06-29,26,9,Textile,81171.53,442.1,10,14,4,1,1,0,0,0,Road
1638,2024-06-29,12,7,Textile,188633.14,4230.4,7,10,3,1,1,0,0,0,Rail
1639,2024-06-30,9,13,Packaging,96008.17,3147.7,13,13,0,0,0,0,0,0,Road
1640,2024-06-30,14,7,Textile,167242.47,340.9,7,7,0,0,0,0,0,0,Rail
1641,2024-06-30,24,5,Electronics,171903.53,4642.7,13,19,6,1,0,1,1,0,Rail
1642,2024-07-01,29,11,Textile,109037.79,828.1,23,26,3,1,0,0,1,0,Road
1643,2024-07-01,21,5,Packaging,80688.26,1002.8,13,13,0,0,0,0,0,0,Rail
1644,2024-07-01,11,7,Packaging,172820.1,3112.8,7,7,0,0,0,0,0,0,Rail
1645,2024-07-02,3,7,Electronics,87440.09,1467.8,7,7,0,0,0,0,0,0,Rail
1646,2024-07-02,6,8,Packaging,113530.98,4598.1,17,21,4,1,1,0,0,0,Sea
1647,2024-07-02,10,5,Raw Material,172507.3,269.0,13,13,0,0,0,0,0,0,Rail
1648,2024-07-03,14,10,Packaging,23947.77,1592.8,13,13,0,0,0,0,0,0,Air
1649,2024-07-03,6,1,Electronics,32791.84,2818.2,8,8,0,0,0,0,0,0,Sea
1650,2024-07-03,25,7,Electronics,137697.27,4217.6,7,7,0,0,0,0,0,0,Rail
1651,2024-07-04,20,1,Packaging,156314.97,3559.2,8,8,0,0,0,0,0,0,Sea
1652,2024-07-04,17,1,Electronics,150469.51,2836.6,8,8,0,0,0,0,0,0,Sea
1653,2024-07-04,7,9,Electronics,65119.23,3843.7,10,13,3,1,1,0,0,0,Road
1654,2024-07-05,7,8,Textile,17638.85,4980.6,17,17,0,0,0,0,0,0,Sea
1655,2024-07-05,27,13,Electronics,84793.07,345.8,13,14,1,1,0,0,1,0,Road
1656,2024-07-05,9,8,Packaging,15593.95,1726.8,17,21,4,1,0,1,0,1,Sea
1657,2024-07-06,25,3,Electronics,8097.11,4753.5,6,9,3,1,1,0,0,0,Road
1658,2024-07-06,20,12,Raw Material,150490.34,3710.3,23,23,0,0,0,0,0,0,Road
1659,2024-07-06,24,10,Raw Material,22078.32,2804.3,13,16,3,1,0,0,1,0,Air
1660,2024-07-07,22,5,Raw Material,154410.16,4865.3,13,14,1,1,0,0,0,1,Rail
1661,2024-07-07,3,5,Textile,183782.6,4748.1,13,14,1,1,1,0,0,0,Rail
1662,2024-07-07,11,3,Textile,174128.55,756.6,6,7,1,1,1,0,0,0,Road
1663,2024-07-08,7,15,Textile,164670.99,1094.8,14,17,3,1,0,1,0,0,Rail
1664,2024-07-08,18,14,Electronics,156095.35,4826.4,2,4,2,1,0,0,1,0,Road
1665,2024-07-08,20,11,Textile,121905.48,452.5,23,23,0,0,0,0,0,0,Road
1666,2024-07-09,4,10,Electronics,11528.42,2239.5,13,13,0,0,0,0,0,0,Air
1667,2024-07-09,10,2,Raw Material,139231.98,2699.1,16,16,0,0,0,0,0,0,Air
1668,2024-07-09,25,4,Electronics,171056.51,911.7,21,26,5,1,0,1,0,0,Road
1669,2024-07-10,18,14,Packaging,172007.75,4506.1,2,8,6,1,1,0,1,0,Road
1670,2024-07-10,2,15,Textile,36563.93,3659.9,14,14,0,0,0,0,0,0,Rail
1671,2024-07-10,13,14,Electronics,166934.91,3128.5,2,2,0,0,0,0,0,0,Road
1672,2024-07-11,19,12,Raw Material,178811.07,2045.5,23,23,0,0,0,0,0,0,Road
1673,2024-07-11,25,15,Textile,72121.71,3852.8,14,15,1,1,1,0,0,0,Rail
1674,2024-07-11,15,7,Raw Material,38739.23,4379.7,7,11,4,1,0,1,0,0,Rail
1675,2024-07-12,16,2,Textile,104989.43,4073.4,16,16,0,0,0,0,0,0,Air
1676,2024-07-12,3,5,Packaging,44731.59,3815.2,13,13,0,0,0,0,0,0,Rail
1677,2024-07-12,24,6,Packaging,41591.15,1464.9,6,9,3,1,0,0,1,0,Road
1678,2024-07-13,4,5,Electronics,5846.91,3288.6,13,17,4,1,1,0,0,0,Rail
1679,2024-07-13,20,14,Electronics,142470.74,3084.0,2,10,8,1,1,1,0,0,Road
1680,2024-07-13,8,5,Electronics,34890.62,1525.6,13,15,2,1,0,0,1,0,Rail
1681,2024-07-14,25,9,Textile,42251.93,3575.0,10,16,6,1,0,1,0,0,Road
1682,2024-07-14,9,4,Electronics,144764.97,2000.4,21,21,0,0,0,0,0,0,Road
1683,2024-07-14,20,2,Textile,176852.01,3798.4,16,18,2,1,0,0,0,1,Air
1684,2024-07-15,10,14,Textile,81380.03,1343.2,2,2,0,0,0,0,0,0,Road
1685,2024-07-15,2,15,Textile,144536.22,1530.7,14,14,0,0,0,0,0,0,Rail
1686,2024-07-15,19,8,Packaging,127974.65,2640.8,17,21,4,1,1,0,0,1,Sea
1687,2024-07-16,11,9,Textile,7877.41,4668.1,10,10,0,0,0,0,0,0,Road
1688,2024-07-16,26,4,Textile,199726.67,3449.4,21,25,4,1,1,0,0,0,Road
1689,2024-07-16,26,12,Textile,177135.17,1303.1,23,25,2,1,0,0,0,1,Road
1690,2024-07-17,21,3,Packaging,104045.03,585.6,6,6,0,0,0,0,0,0,Road
1691,2024-07-17,7,9,Electronics,58535.05,2754.2,10,12,2,1,0,0,0,1,Road
1692,2024-07-17,24,10,Textile,196235.03,2632.9,13,15,2,1,0,0,1,0,Air
1693,2024-07-18,1,14,Electronics,85026.36,2346.1,2,2,0,0,0,0,0,0,Road
1694,2024-07-18,4,1,Raw Material,123148.79,175.3,8,15,7,1,0,1,0,1,Sea
1695,2024-07-18,7,2,Textile,161649.1,2869.8,16,16,0,0,0,0,0,0,Air
1696,2024-07-19,20,3,Textile,26687.62,2877.0,6,6,0,0,0,0,0,0,Road
1697,2024-07-19,19,1,Raw Material,88879.45,4438.3,8,8,0,0,0,0,0,0,Sea
1698,2024-07-19,17,10,Raw Material,124480.33,2689.2,13,13,0,0,0,0,0,0,Air
1699,2024-07-20,9,1,Packaging,28833.69,3092.4,8,8,0,0,0,0,0,0,Sea
1700,2024-07-20,28,10,Packaging,11204.28,3361.5,13,16,3,1,1,0,0,0,Air
1701,2024-07-20,5,14,Textile,169839.44,2772.3,2,3,1,1,1,0,0,0,Road
1702,2024-07-21,6,11,Textile,80924.15,3646.0,23,32,9,1,1,1,0,0,Road
1703,2024-07-21,23,13,Raw Material,134441.6,2745.0,13,20,7,1,0,1,0,0,Road
1704,2024-07-21,10,7,Electronics,168043.33,2353.1,7,7,0,0,0,0,0,0,Rail
1705,2024-07-22,2,10,Raw Material,132827.08,2034.3,13,13,0,0,0,0,0,0,Air
1706,2024-07-22,22,1,Packaging,24827.3,1851.0,8,8,0,0,0,0,0,0,Sea
1707,2024-07-22,3,4,Electronics,145423.98,4503.2,21,21,0,0,0,0,0,0,Road
1708,2024-07-23,24,13,Textile,86026.18,1276.4,13,14,1,1,0,0,1,0,Road
1709,2024-07-23,18,8,Raw Material,97811.59,4578.0,17,20,3,1,0,0,1,1,Sea
1710,2024-07-23,2,4,Packaging,177381.32,112.0,21,21,0,0,0,0,0,0,Road
1711,2024-07-24,9,10,Textile,85581.24,1875.3,13,15,2,1,1,0,0,0,Air
1712,2024-07-24,28,8,Raw Material,135720.99,3409.3,17,19,2,1,1,0,0,0,Sea
1713,2024-07-24,11,6,Packaging,55035.74,324.8,6,6,0,0,0,0,0,0,Road
1714,2024-07-25,8,5,Electronics,175070.99,27.6,13,17,4,1,0,1,1,0,Rail
1715,2024-07-25,28,15,Electronics,156435.57,4082.7,14,17,3,1,1,0,0,0,Rail
1716,2024-07-25,12,5,Raw Material,81122.41,1948.0,13,13,0,0,0,0,0,0,Rail
1717,2024-07-26,10,4,Electronics,84953.63,4209.7,21,22,1,1,1,0,0,0,Road
1718,2024-07-26,20,11,Packaging,121293.52,4420.9,23,23,0,0,0,0,0,0,Road
1719,2024-07-26,8,10,Textile,190662.68,1165.9,13,16,3,1,0,0,1,0,Air
1720,2024-07-27,26,11,Electronics,114579.82,624.9,23,30,7,1,0,1,0,1,Road
1721,2024-07-27,18,13,Raw Material,108921.56,3040.4,13,22,9,1,1,1,1,0,Road
1722,2024-07-27,6,14,Textile,75151.09,3632.7,2,4,2,1,0,0,0,1,Road
1723,2024-07-28,2,13,Electronics,136431.1,372.0,13,13,0,0,0,0,0,0,Road
1724,2024-07-28,28,15,Electronics,32243.73,4243.8,14,14,0,0,0,0,0,0,Rail
1725,2024-07-28,30,2,Raw Material,6275.74,3704.0,16,16,0,0,0,0,0,0,Air
1726,2024-07-29,18,12,Textile,117978.44,3430.9,23,26,3,1,1,0,1,0,Road
1727,2024-07-29,11,7,Raw Material,75649.35,1897.0,7,7,0,0,0,0,0,0,Rail
1728,2024-07-29,19,8,Textile,128480.15,3545.2,17,17,0,0,0,0,0,0,Sea
1729,2024-07-30,30,6,Textile,89418.2,2289.1,6,6,0,0,0,0,0,0,Road
1730,2024-07-30,11,11,Raw Material,166327.76,4254.1,23,29,6,1,0,1,0,0,Road
1731,2024-07-30,24,8,Packaging,195118.07,3391.7,17,26,9,1,1,1,1,0,Sea
1732,2024-07-31,14,7,Textile,64784.62,4067.1,7,7,0,0,0,0,0,0,Rail
1733,2024-07-31,16,4,Raw Material,168697.9,726.9,21,21,0,0,0,0,0,0,Road
1734,2024-07-31,17,1,Electronics,140573.72,1868.0,8,8,0,0,0,0,0,0,Sea
1735,2024-08-01,19,9,Raw Material,143583.64,3484.2,10,12,2,1,0,0,0,1,Road
1736,2024-08-01,28,15,Textile,14114.66,4246.0,14,15,1,1,1,0,0,0,Rail
1737,2024-08-01,26,15,Raw Material,171446.1,3531.3,14,16,2,1,1,0,0,0,Rail
1738,2024-08-02,6,15,Textile,185123.11,189.8,14,14,0,0,0,0,0,0,Rail
1739,2024-08-02,2,6,Electronics,124767.41,1656.0,6,12,6,1,1,1,0,0,Road
1740,2024-08-02,27,13,Electronics,84079.59,3302.8,13,17,4,1,1,0,1,1,Road
1741,2024-08-03,6,2,Electronics,18613.97,3958.3,16,16,0,0,0,0,0,0,Air
1742,2024-08-03,20,4,Raw Material,129349.35,2072.1,21,22,1,1,0,0,0,1,Road
1743,2024-08-03,5,5,Electronics,25531.39,1853.4,13,16,3,1,1,0,0,1,Rail
1744,2024-08-04,6,2,Electronics,78228.22,4486.3,16,16,0,0,0,0,0,0,Air
1745,2024-08-04,30,13,Electronics,116946.03,3663.7,13,15,2,1,0,0,0,1,Road
1746,2024-08-04,15,12,Raw Material,133627.47,91.6,23,25,2,1,1,0,0,0,Road
1747,2024-08-05,22,14,Textile,150915.38,2596.9,2,6,4,1,0,1,0,0,Road
1748,2024-08-05,19,6,Packaging,15205.04,1427.7,6,6,0,0,0,0,0,0,Road
1749,2024-08-05,24,4,Packaging,13933.56,4683.1,21,23,2,1,0,0,1,0,Road
